;
;
;
As of:;Oct 22, 2021
;
;
Effective date ;S&P U.S. Treasury Bond 10+ Year Index
9/30/2011;671.71
10/3/2011;687.93
10/4/2011;680.79
10/5/2011;676.41
10/6/2011;665.55
10/7/2011;660.73
10/11/2011;650.9
10/12/2011;642.89
10/13/2011;647.77
10/14/2011;639.79
10/17/2011;649.2
10/18/2011;646.22
10/19/2011;646
10/20/2011;642.4
10/21/2011;636.81
10/24/2011;637.09
10/25/2011;651.05
10/26/2011;641.71
10/27/2011;622.29
10/28/2011;627.74
10/31/2011;649.34
11/1/2011;668.62
11/2/2011;662.11
11/3/2011;654.24
11/4/2011;654.71
11/7/2011;658.79
11/8/2011;651.78
11/9/2011;663.14
11/10/2011;654.79
11/14/2011;659.71
11/15/2011;659
11/16/2011;664.1
11/17/2011;669.15
11/18/2011;668.28
11/21/2011;672.15
11/22/2011;678.14
11/23/2011;683.69
11/25/2011;675.95
11/28/2011;674.83
11/29/2011;670.65
11/30/2011;661.23
12/1/2011;658.2
12/2/2011;666.18
12/5/2011;665.42
12/6/2011;659.93
12/7/2011;661.69
12/8/2011;669.31
12/9/2011;658.02
12/12/2011;663.83
12/13/2011;669.28
12/14/2011;680.31
12/15/2011;678.18
12/16/2011;684.33
12/19/2011;692.59
12/20/2011;677.77
12/21/2011;669.8
12/22/2011;671.87
12/23/2011;663.77
12/27/2011;666.59
12/28/2011;679.83
12/29/2011;679.84
12/30/2011;681.87
1/3/2012;672.98
1/4/2012;666.4
1/5/2012;665.3
1/6/2012;669.67
1/9/2012;668.95
1/10/2012;667.99
1/11/2012;675.38
1/12/2012;674.6
1/13/2012;680.66
1/17/2012;683.22
1/18/2012;676.66
1/19/2012;667.98
1/20/2012;661.47
1/23/2012;657.79
1/24/2012;658.01
1/25/2012;658.14
1/26/2012;665.34
1/27/2012;667.79
1/30/2012;674.66
1/31/2012;681.72
2/1/2012;675.21
2/2/2012;674.86
2/3/2012;662.46
2/6/2012;667.58
2/7/2012;660.89
2/8/2012;660.81
2/9/2012;656.24
2/10/2012;663.93
2/13/2012;664.54
2/14/2012;668.07
2/15/2012;666.79
2/16/2012;662
2/17/2012;661.64
2/21/2012;655.57
2/22/2012;662.24
2/23/2012;662.94
2/24/2012;666.05
2/27/2012;671.63
2/28/2012;670.32
2/29/2012;666.46
3/1/2012;660.44
3/2/2012;665.48
3/5/2012;661.92
3/6/2012;667.9
3/7/2012;665.09
3/8/2012;659.2
3/9/2012;659.76
3/12/2012;659.93
3/13/2012;649.69
3/14/2012;635.61
3/15/2012;635.29
3/16/2012;636.19
3/19/2012;630.1
3/20/2012;631.14
3/21/2012;637.92
3/22/2012;639.71
3/23/2012;644.92
3/26/2012;642.58
3/27/2012;646.51
3/28/2012;645.92
3/29/2012;650.2
3/30/2012;641.35
4/2/2012;644.18
4/3/2012;634.44
4/4/2012;641.4
4/5/2012;645.74
4/6/2012;657.27
4/9/2012;659.16
4/10/2012;665.89
4/11/2012;659.52
4/12/2012;657.11
4/13/2012;666.01
4/16/2012;665.57
4/17/2012;664.82
4/18/2012;666.65
4/19/2012;667.5
4/20/2012;667.58
4/23/2012;671.73
4/24/2012;668
4/25/2012;665
